user_id,date,hours_watched,content_type,platform
U0126,2024-01-28,2.3,Series,TV
U0127,2023-06-14,1.1,Series,TV
U0127,2023-07-07,1.9,Movies,Web
U0127,2023-07-10,1.7,Movies,TV
U0127,2023-05-19,4.8,Movies,TV
U0127,2023-08-11,1.3,Movies,Mobile
U0127,2023-05-08,2.9,Movies,TV
U0127,2023-05-04,3.1,Series,Mobile
U0127,2023-05-19,1.5,Movies,Mobile
U0127,2023-07-29,2.9,Series,Mobile
U0127,2023-06-24,4.1,Series,Mobile
U0128,2023-03-25,2.0,Series,Web
U0128,2023-05-15,1.3,Movies,Web
U0128,2023-05-26,0.7,Series,Mobile
U0128,2023-04-03,3.5,Series,Mobile
U0128,2023-05-04,2.6,Movies,Mobile
U0128,2023-04-23,0.7,Movies,TV
U0128,2023-06-25,4.7,Series,TV
U0128,2023-04-11,3.2,Series,Web
U0128,2023-06-11,2.7,Series,Mobile
U0128,2023-05-30,4.7,Movies,TV
U0129,2023-09-07,4.8,Series,TV
U0129,2023-09-03,1.6,Movies,Web
U0129,2023-09-27,1.4,Movies,Web
U0129,2023-10-09,1.1,Series,Mobile
U0129,2023-06-26,2.3,Movies,Mobile
U0129,2023-08-12,4.3,Series,Web
U0129,2023-07-10,2.8,Series,TV
U0129,2023-07-03,4.7,Movies,TV
U0129,2023-09-02,1.2,Movies,Mobile
U0129,2023-10-14,1.0,Series,Mobile
U0130,2023-06-07,1.2,Series,Mobile
U0130,2023-06-16,3.1,Movies,TV
U0130,2023-08-17,1.3,Movies,Web
U0130,2023-08-09,3.9,Movies,Web
U0130,2023-06-26,4.6,Movies,Web
U0130,2023-09-19,4.3,Movies,Mobile
U0130,2023-09-23,2.5,Series,TV
U0130,2023-07-27,2.3,Series,Mobile
U0130,2023-08-03,1.5,Series,Web
U0130,2023-09-16,2.2,Series,Mobile
U0131,2023-05-31,0.6,Series,TV
U0131,2023-06-12,2.8,Movies,TV
U0131,2023-06-29,1.7,Movies,Mobile
U0131,2023-07-23,3.3,Movies,TV
U0131,2023-06-20,0.8,Series,Web
U0131,2023-05-02,4.4,Movies,Web
U0131,2023-05-11,0.8,Series,TV
U0131,2023-05-21,1.4,Movies,Mobile
U0131,2023-05-27,2.3,Series,Web
U0131,2023-06-15,1.9,Movies,Web
U0132,2023-11-14,4.8,Movies,Mobile
U0132,2023-10-07,2.4,Series,TV
U0132,2023-10-03,3.3,Series,Mobile
U0132,2023-10-26,2.0,Movies,TV
U0132,2023-10-31,2.5,Movies,Mobile
U0132,2023-11-07,1.3,Movies,Mobile
U0132,2023-10-26,4.0,Movies,Web
U0132,2023-09-30,0.6,Movies,TV
U0132,2023-11-06,1.4,Series,Web
U0132,2023-10-27,2.9,Series,Web
U0133,2023-05-06,0.5,Series,Web
U0133,2023-05-10,1.4,Movies,TV
U0133,2023-06-10,4.3,Movies,TV
U0133,2023-05-31,2.8,Movies,TV
U0133,2023-06-06,4.6,Movies,Mobile
U0133,2023-05-14,4.3,Series,Web
U0133,2023-05-10,2.7,Movies,Web
U0133,2023-06-19,1.0,Movies,TV
U0133,2023-08-08,0.5,Series,Mobile
U0133,2023-07-17,2.4,Series,Mobile
U0134,2023-06-03,3.6,Series,TV
U0134,2023-06-12,0.7,Series,Web
U0134,2023-07-05,3.9,Movies,Web
U0134,2023-07-18,0.7,Movies,Mobile
U0134,2023-06-21,1.7,Movies,Mobile
U0134,2023-04-15,4.3,Movies,Web
U0134,2023-06-02,4.6,Series,Web
U0134,2023-06-16,4.9,Movies,TV
U0134,2023-04-12,4.7,Series,Web
U0134,2023-05-24,1.8,Movies,TV
U0135,2023-01-31,4.6,Series,TV
U0135,2023-03-08,0.9,Movies,Mobile
U0135,2023-05-01,4.7,Series,TV
U0135,2023-05-19,1.3,Movies,TV
U0135,2023-03-20,3.0,Series,TV
U0135,2023-04-05,3.0,Movies,Web
U0135,2023-04-10,2.2,Movies,Web
U0135,2023-04-10,3.6,Series,TV
U0135,2023-02-22,1.9,Series,Mobile
U0135,2023-04-14,2.8,Movies,Mobile
U0136,2023-02-12,0.7,Series,TV
U0136,2023-05-17,2.6,Movies,TV
U0136,2023-03-23,3.1,Series,Mobile
U0136,2023-03-31,2.7,Series,Web
U0136,2023-04-20,1.9,Movies,TV
U0136,2023-04-07,4.4,Movies,TV
U0136,2023-05-16,0.7,Movies,Mobile
U0136,2023-04-30,1.8,Movies,TV
U0136,2023-02-17,1.1,Series,Mobile
U0136,2023-02-06,3.7,Movies,Mobile
U0137,2023-04-14,0.6,Movies,TV
U0137,2023-05-03,1.6,Series,Mobile
U0137,2023-04-10,2.5,Series,TV
U0137,2023-03-01,2.6,Series,TV
U0137,2023-05-21,2.1,Series,Web
U0137,2023-05-17,2.4,Series,TV
U0137,2023-04-16,3.7,Movies,Web
U0137,2023-06-13,2.8,Movies,Web
U0137,2023-06-24,2.3,Movies,TV
U0137,2023-04-26,4.7,Series,Mobile
U0138,2024-01-13,1.8,Movies,Web
U0138,2023-11-15,4.3,Series,Mobile
U0138,2024-01-28,4.3,Movies,Mobile
U0138,2024-01-10,2.6,Series,Mobile
U0138,2024-02-16,0.8,Series,TV
U0138,2023-12-26,0.8,Movies,Mobile
U0138,2023-12-18,4.3,Series,Web
U0138,2023-12-06,2.5,Movies,TV
U0138,2024-01-26,2.2,Series,TV
U0138,2023-12-14,4.0,Movies,TV
U0139,2023-07-09,3.5,Movies,Mobile
U0139,2023-06-04,2.9,Series,Web
U0139,2023-07-24,2.1,Movies,Mobile
U0139,2023-07-25,4.3,Series,Mobile
U0139,2023-08-08,4.4,Movies,Web
U0139,2023-07-13,2.6,Movies,TV
U0139,2023-05-29,2.2,Series,Web
U0139,2023-08-30,4.8,Movies,Mobile
U0139,2023-05-28,2.1,Movies,Mobile
U0139,2023-05-16,0.9,Series,Mobile
U0140,2023-10-11,3.1,Series,TV
U0140,2023-12-19,2.6,Movies,Mobile
U0140,2023-09-15,2.1,Movies,Web
U0140,2023-12-25,1.6,Movies,TV
U0140,2023-11-01,1.3,Movies,Mobile
U0140,2023-12-27,2.2,Series,TV
U0140,2023-11-27,2.1,Series,TV
U0140,2023-12-07,2.1,Movies,Web
U0140,2023-12-25,0.5,Movies,TV
U0140,2023-11-20,3.5,Series,TV
U0141,2023-03-15,1.6,Movies,TV
U0141,2023-03-19,1.8,Movies,Web
U0141,2023-02-08,3.7,Movies,Web
U0141,2023-05-02,0.7,Movies,TV
U0141,2023-02-19,0.9,Movies,TV
U0141,2023-03-29,4.5,Movies,Web
U0141,2023-04-28,3.0,Series,TV
U0141,2023-04-12,1.9,Series,Web
U0141,2023-03-29,4.1,Series,Web
U0141,2023-03-18,2.3,Movies,TV
U0142,2023-06-02,0.7,Series,Mobile
U0142,2023-07-03,3.3,Movies,TV
U0142,2023-04-08,1.2,Series,TV
U0142,2023-06-28,1.8,Movies,Mobile
U0142,2023-04-04,3.4,Movies,Web
U0142,2023-07-02,2.5,Movies,Web
U0142,2023-03-27,4.6,Series,Mobile
U0142,2023-06-17,2.5,Series,Web
U0142,2023-06-24,4.4,Series,Mobile
U0142,2023-04-09,4.0,Movies,Mobile
U0143,2023-06-15,2.8,Movies,Mobile
U0143,2023-08-02,1.2,Series,Mobile
U0143,2023-07-22,0.9,Movies,TV
U0143,2023-08-28,3.8,Series,Mobile
U0143,2023-07-09,4.1,Series,Mobile
U0143,2023-08-10,2.7,Movies,Mobile
U0143,2023-08-01,4.2,Movies,Mobile
U0143,2023-09-03,4.7,Series,Mobile
U0143,2023-06-13,1.7,Series,TV
U0143,2023-08-23,1.0,Series,TV
U0144,2023-06-18,1.6,Movies,Web
U0144,2023-06-17,2.3,Series,TV
U0144,2023-09-13,4.7,Series,Mobile
U0144,2023-09-14,1.8,Movies,Web
U0144,2023-09-04,4.0,Movies,TV
U0144,2023-07-10,2.5,Series,TV
U0144,2023-07-01,0.7,Movies,Web
U0144,2023-07-20,1.6,Movies,Mobile
U0144,2023-08-29,1.3,Movies,TV
U0144,2023-10-07,0.6,Series,Mobile
U0145,2023-10-08,3.3,Series,Mobile
U0145,2023-11-17,1.5,Series,Mobile
U0145,2023-12-17,1.3,Series,TV
U0145,2023-11-17,3.4,Series,Web
U0145,2024-01-06,3.1,Series,Mobile
U0145,2023-12-27,2.0,Movies,Mobile
U0145,2023-10-17,2.3,Movies,Web
U0145,2023-09-28,2.7,Movies,Web
U0145,2023-10-04,0.6,Series,Mobile
U0145,2023-12-12,2.9,Movies,Mobile
U0146,2023-08-22,0.9,Movies,TV
U0146,2023-10-11,2.7,Series,Mobile
U0146,2023-09-09,2.5,Movies,TV
U0146,2023-11-15,2.1,Movies,Web
U0146,2023-10-14,1.9,Series,Mobile
U0146,2023-11-13,0.7,Movies,Mobile
U0146,2023-09-19,1.7,Series,Mobile
U0146,2023-10-21,0.5,Series,Mobile
U0146,2023-10-04,5.0,Series,Web
U0146,2023-12-09,3.3,Series,TV
U0147,2023-06-20,1.9,Movies,TV
U0147,2023-06-07,0.6,Movies,TV
U0147,2023-06-10,2.9,Series,Mobile
U0147,2023-07-09,3.8,Series,TV
U0147,2023-07-07,4.6,Series,Web
U0147,2023-09-22,3.6,Movies,TV
U0147,2023-08-24,2.8,Series,Web
U0147,2023-07-26,1.9,Movies,TV
U0147,2023-09-19,0.8,Series,TV
U0147,2023-09-14,3.7,Series,Mobile
U0148,2023-02-10,4.6,Movies,Mobile
U0148,2023-03-20,2.7,Series,Mobile
U0148,2023-04-14,4.5,Movies,TV
U0148,2023-03-17,0.9,Movies,Mobile
U0148,2023-02-20,0.8,Series,Web
U0148,2023-05-11,2.7,Series,TV
U0148,2023-05-12,4.8,Series,Mobile
U0148,2023-03-30,4.6,Series,Mobile
U0148,2023-03-31,3.5,Movies,Mobile
U0148,2023-05-01,3.9,Series,Mobile
U0149,2023-08-19,3.8,Series,Mobile
U0149,2023-07-21,1.4,Series,Web
U0149,2023-06-25,3.5,Series,TV
U0149,2023-06-07,4.0,Movies,TV
U0149,2023-06-29,1.1,Movies,TV
U0149,2023-07-28,3.1,Series,Mobile
U0149,2023-06-28,4.7,Movies,TV
U0149,2023-06-29,3.3,Movies,Web
U0149,2023-08-29,1.5,Movies,TV
U0149,2023-09-11,0.8,Movies,Web
U0150,2023-09-29,4.0,Series,Mobile
U0150,2023-12-03,1.6,Movies,TV
U0150,2023-11-21,4.5,Series,Web
U0150,2023-10-31,3.1,Movies,Mobile
U0150,2023-09-16,2.8,Movies,TV
U0150,2023-09-12,3.8,Series,Web
U0150,2023-11-09,3.1,Series,TV
U0150,2023-12-04,0.8,Series,Web
U0150,2023-11-18,3.3,Movies,Web
U0150,2023-12-25,2.5,Series,Web
U0151,2023-10-16,4.4,Series,Web
U0151,2023-11-02,3.9,Movies,Web
U0151,2023-10-21,1.6,Series,Web
U0151,2023-09-06,4.2,Series,Web
U0151,2023-10-14,2.2,Movies,TV
U0151,2023-11-23,2.1,Movies,TV
U0151,2023-09-17,2.6,Series,Mobile
U0151,2023-09-21,3.4,Movies,Mobile
U0151,2023-11-14,1.4,Series,Mobile
U0151,2023-12-08,2.0,Series,Web
U0152,2023-03-19,1.1,Series,Mobile
U0152,2023-05-07,2.7,Series,TV
U0152,2023-02-28,4.7,Movies,TV
U0152,2023-05-25,1.3,Movies,Mobile
U0152,2023-05-03,2.8,Series,TV
U0152,2023-03-01,4.6,Series,Mobile
U0152,2023-03-02,2.7,Series,TV
U0152,2023-03-29,3.9,Movies,TV
U0152,2023-05-26,4.2,Series,Mobile
U0152,2023-06-02,1.7,Series,TV
U0153,2023-08-14,3.9,Series,Web
U0153,2023-07-16,1.7,Series,TV
U0153,2023-09-29,2.2,Movies,TV
U0153,2023-10-06,4.4,Series,TV
U0153,2023-10-18,1.0,Series,Mobile
U0153,2023-08-18,1.8,Series,Web
U0153,2023-07-13,1.6,Movies,Mobile
U0153,2023-09-17,3.9,Series,TV
U0153,2023-08-29,4.1,Movies,TV
U0153,2023-10-04,4.6,Series,Mobile
U0154,2023-01-23,1.7,Series,Mobile
U0154,2023-02-09,4.3,Series,Web
U0154,2023-02-10,3.3,Series,TV
U0154,2023-03-16,1.0,Series,TV
U0154,2023-01-17,4.7,Series,Mobile
U0154,2023-04-01,3.0,Movies,Web
U0154,2023-03-20,1.6,Movies,Web
U0154,2023-01-11,2.9,Movies,Web
U0154,2023-03-31,4.5,Series,Web
U0154,2023-01-24,4.4,Series,TV
U0155,2023-09-15,1.0,Movies,Web
U0155,2023-07-17,2.0,Series,Mobile
U0155,2023-07-14,0.5,Movies,TV
U0155,2023-09-02,3.9,Series,Web
U0155,2023-06-11,2.9,Series,Mobile
U0155,2023-07-02,2.2,Movies,TV
U0155,2023-06-04,3.6,Movies,Mobile
U0155,2023-06-15,3.5,Movies,Mobile
U0155,2023-06-16,4.9,Series,TV
U0155,2023-08-18,4.6,Series,Mobile
U0156,2023-07-15,3.2,Movies,TV
U0156,2023-05-29,1.8,Series,Web
U0156,2023-08-15,0.8,Series,Mobile
U0156,2023-06-13,4.4,Movies,Web
U0156,2023-05-31,1.3,Series,TV
U0156,2023-05-09,4.3,Movies,TV
U0156,2023-05-06,4.2,Series,Mobile
U0156,2023-08-23,4.6,Series,TV
U0156,2023-07-18,2.3,Movies,TV
U0156,2023-07-25,0.7,Series,TV
U0157,2023-12-02,4.9,Series,TV
U0157,2023-09-03,2.5,Series,Web
U0157,2023-08-24,2.0,Series,Mobile
U0157,2023-08-14,3.5,Series,Mobile
U0157,2023-10-29,2.0,Movies,Mobile
U0157,2023-09-13,0.9,Movies,Mobile
U0157,2023-09-29,0.7,Series,Mobile
U0157,2023-12-07,2.7,Movies,TV
U0157,2023-09-29,4.5,Movies,Web
U0157,2023-10-10,4.8,Series,TV
U0158,2023-10-18,0.6,Series,TV
U0158,2023-10-21,4.4,Movies,Web
U0158,2023-09-07,2.4,Series,Mobile
U0158,2023-08-21,3.9,Movies,Mobile
U0158,2023-11-27,3.5,Series,Web
U0158,2023-09-02,0.7,Movies,Mobile
U0158,2023-10-06,4.5,Series,Mobile
U0158,2023-11-17,1.4,Series,Mobile
U0158,2023-09-07,4.4,Movies,Mobile
U0158,2023-09-25,1.8,Series,TV
U0159,2023-09-14,3.0,Series,Web
U0159,2023-08-10,3.8,Series,Mobile
U0159,2023-08-04,1.0,Series,Mobile
U0159,2023-08-23,3.4,Series,Mobile
U0159,2023-11-12,4.9,Movies,TV
U0159,2023-09-16,3.4,Movies,TV
U0159,2023-11-13,2.1,Series,Mobile
U0159,2023-07-31,4.1,Series,TV
U0159,2023-08-15,2.4,Movies,Mobile
U0159,2023-09-03,2.2,Series,Mobile
U0160,2023-03-14,0.7,Movies,TV
U0160,2023-02-13,1.7,Series,Web
U0160,2023-03-08,1.8,Movies,Mobile
U0160,2023-04-02,2.3,Movies,Web
U0160,2023-03-02,4.9,Series,Web
U0160,2023-02-08,4.0,Movies,TV
U0160,2023-02-04,2.1,Movies,Mobile
U0160,2023-05-06,3.5,Series,TV
U0160,2023-03-29,0.7,Series,Web
U0160,2023-04-28,1.0,Series,TV
U0161,2023-04-13,4.4,Movies,Web
U0161,2023-04-01,2.9,Movies,Mobile
U0161,2023-04-14,2.3,Series,TV
U0161,2023-01-30,0.8,Movies,TV
U0161,2023-02-11,3.8,Movies,Mobile
U0161,2023-03-17,3.8,Movies,Web
U0161,2023-04-16,0.9,Series,Mobile
U0161,2023-02-15,1.5,Movies,TV
U0161,2023-04-30,1.3,Series,Web
U0161,2023-04-24,2.8,Movies,Web
U0162,2023-08-15,5.0,Series,Mobile
U0162,2023-09-18,0.7,Movies,Web
U0162,2023-09-29,1.4,Movies,TV
U0162,2023-09-27,2.9,Series,Web
U0162,2023-10-20,2.8,Series,Web
U0162,2023-08-23,3.6,Movies,Web
U0162,2023-07-17,2.8,Movies,TV
U0162,2023-07-30,1.1,Movies,TV
U0162,2023-10-10,2.6,Series,Mobile
U0162,2023-08-12,4.0,Movies,Web
U0163,2023-06-04,2.0,Series,Mobile
U0163,2023-08-29,0.6,Series,TV
U0163,2023-07-27,3.0,Series,TV
U0163,2023-06-03,0.8,Series,Mobile
U0163,2023-05-27,4.9,Movies,TV
U0163,2023-06-22,3.7,Movies,TV
U0163,2023-09-04,4.4,Movies,Web
U0163,2023-09-05,1.7,Series,TV
U0163,2023-06-21,2.9,Movies,Web
U0163,2023-06-14,1.4,Movies,Mobile
U0164,2023-04-12,4.4,Movies,TV
U0164,2023-04-26,1.4,Movies,Web
U0164,2023-02-26,3.6,Series,Web
U0164,2023-05-27,3.3,Movies,TV
U0164,2023-03-25,2.4,Movies,TV
U0164,2023-04-28,1.0,Series,TV
U0164,2023-05-24,1.2,Movies,Web
U0164,2023-03-12,2.3,Series,Web
U0164,2023-03-01,3.6,Series,Web
U0164,2023-05-04,2.4,Movies,Mobile
U0165,2023-12-05,4.0,Movies,Web
U0165,2023-10-23,3.0,Series,Mobile
U0165,2023-10-12,3.3,Movies,Web
U0165,2023-09-23,0.9,Series,Web
U0165,2023-11-11,0.6,Series,TV
U0165,2023-08-30,3.4,Series,Web
U0165,2023-10-10,4.1,Series,TV
U0165,2023-10-09,3.0,Movies,Web
U0165,2023-10-15,0.8,Series,Mobile
U0165,2023-09-11,1.1,Movies,Mobile
U0166,2023-05-03,3.6,Series,Web
U0166,2023-03-23,1.9,Series,Mobile
U0166,2023-04-24,3.6,Series,Web
U0166,2023-02-25,2.6,Movies,Mobile
U0166,2023-04-12,3.1,Movies,Mobile
U0166,2023-04-02,3.5,Series,Mobile
U0166,2023-04-01,2.0,Series,Web
U0166,2023-03-31,3.2,Movies,Web
U0166,2023-05-03,2.5,Series,Mobile
U0166,2023-03-19,1.6,Series,Mobile
U0167,2023-03-06,1.9,Series,Web
U0167,2023-04-06,2.9,Series,TV
U0167,2023-04-06,1.8,Series,Web
U0167,2023-06-06,0.9,Series,Mobile
U0167,2023-02-23,3.3,Movies,TV
U0167,2023-05-03,3.6,Movies,Web
U0167,2023-03-13,2.4,Movies,TV
U0167,2023-04-05,3.0,Series,Web
U0167,2023-05-03,1.0,Movies,Web
U0167,2023-04-21,0.7,Movies,Mobile
U0168,2023-05-31,1.5,Series,TV
U0168,2023-07-16,1.4,Series,Mobile
U0168,2023-08-16,4.2,Series,Mobile
U0168,2023-05-14,4.5,Series,Web
U0168,2023-06-19,4.4,Series,TV
U0168,2023-08-10,1.8,Series,Mobile
U0168,2023-07-13,4.6,Series,Mobile
U0168,2023-08-11,0.8,Series,Web
U0168,2023-05-27,3.9,Series,TV
U0168,2023-06-15,2.0,Series,TV
U0169,2023-01-23,4.3,Movies,Mobile
U0169,2023-05-05,1.7,Movies,Web
U0169,2023-02-10,4.3,Movies,Mobile
U0169,2023-04-25,2.9,Movies,Mobile
U0169,2023-03-02,2.6,Series,Web
U0169,2023-02-27,3.2,Movies,Mobile
U0169,2023-05-05,0.9,Series,Web
U0169,2023-05-19,3.2,Series,Web
U0169,2023-03-26,4.8,Movies,Web
U0169,2023-05-18,1.7,Movies,TV
U0170,2023-07-18,3.2,Series,Mobile
U0170,2023-05-15,4.6,Series,Web
U0170,2023-08-06,2.2,Series,Mobile
U0170,2023-08-22,4.3,Series,Mobile
U0170,2023-06-21,3.3,Movies,Mobile
U0170,2023-06-03,1.8,Movies,TV
U0170,2023-07-09,0.7,Movies,TV
U0170,2023-07-20,0.6,Series,TV
U0170,2023-08-21,2.3,Movies,Mobile
U0170,2023-07-17,4.3,Movies,Web
U0171,2023-04-20,4.4,Movies,TV
U0171,2023-03-13,0.9,Series,Web
U0171,2023-05-01,1.1,Movies,TV
U0171,2023-04-07,0.9,Series,Mobile
U0171,2023-06-27,2.3,Movies,Mobile
U0171,2023-06-15,4.4,Series,TV
U0171,2023-07-08,4.8,Movies,Mobile
U0171,2023-05-16,4.5,Movies,Mobile
U0171,2023-05-20,1.0,Movies,Web
U0171,2023-06-04,3.6,Series,Mobile
U0172,2023-03-11,3.1,Series,TV
U0172,2023-03-06,1.5,Movies,TV
U0172,2023-04-10,0.8,Movies,TV
U0172,2023-04-26,4.4,Movies,TV
U0172,2023-04-29,2.3,Series,Web
U0172,2023-02-20,4.2,Movies,Mobile
U0172,2023-03-21,1.7,Series,Mobile
U0172,2023-03-26,3.0,Movies,Mobile
U0172,2023-03-14,3.6,Movies,Web
U0172,2023-03-27,2.0,Series,Mobile
U0173,2023-05-08,3.0,Series,TV
U0173,2023-04-20,4.3,Series,TV
U0173,2023-02-28,2.7,Series,Web
U0173,2023-06-07,1.0,Series,Mobile
U0173,2023-05-05,2.7,Series,TV
U0173,2023-03-10,1.8,Movies,TV
U0173,2023-02-19,3.9,Movies,Mobile
U0173,2023-04-21,0.8,Series,Web
U0173,2023-06-02,3.7,Movies,Mobile
U0173,2023-05-24,3.0,Series,Web
U0174,2024-01-09,4.7,Movies,Web
U0174,2023-10-16,3.8,Series,Mobile
U0174,2024-02-04,3.0,Series,TV
U0174,2023-10-26,2.4,Series,Web
U0174,2024-02-02,0.9,Series,Mobile
U0174,2023-11-01,4.3,Movies,Mobile
U0174,2023-11-04,2.8,Movies,Web
U0174,2023-11-14,2.7,Series,Web
U0174,2024-01-06,4.1,Movies,Web
U0174,2024-01-05,4.2,Movies,Web
U0175,2023-02-03,1.4,Movies,Web
U0175,2023-01-11,4.0,Movies,Web
U0175,2023-01-29,5.0,Series,Mobile
U0175,2023-04-25,4.8,Movies,TV
U0175,2023-01-26,4.0,Movies,TV
U0175,2023-04-21,4.7,Series,TV
U0175,2023-04-03,3.7,Movies,Mobile
U0175,2023-03-01,3.1,Series,Mobile
U0175,2023-03-06,3.5,Movies,Mobile
U0175,2023-01-17,2.9,Movies,Mobile
U0176,2023-03-07,2.5,Series,Mobile
U0176,2023-05-06,2.9,Movies,TV
U0176,2023-02-02,2.9,Series,TV
U0176,2023-04-29,4.2,Movies,Web
U0176,2023-05-19,3.5,Series,TV
U0176,2023-05-05,2.1,Movies,Mobile
U0176,2023-03-01,2.8,Series,Mobile
U0176,2023-02-10,2.0,Series,TV
U0176,2023-04-11,0.7,Series,TV
U0176,2023-03-08,3.8,Series,Web
U0177,2023-12-07,2.2,Movies,Web
U0177,2023-11-23,3.3,Movies,TV
U0177,2023-10-03,3.9,Series,Web
U0177,2023-11-03,2.4,Movies,Mobile
U0177,2023-11-07,3.1,Movies,Mobile
U0177,2023-10-13,4.6,Movies,TV
U0177,2023-10-22,3.8,Movies,Mobile
U0177,2023-09-19,2.3,Movies,TV
U0177,2023-09-09,3.5,Movies,Mobile
U0177,2023-09-27,2.9,Movies,Mobile
U0178,2023-11-14,2.4,Movies,TV
U0178,2023-10-18,4.2,Movies,Web
U0178,2023-11-02,0.8,Movies,Web
U0178,2023-10-06,4.7,Movies,TV
U0178,2023-10-05,3.8,Movies,Web
U0178,2023-10-18,5.0,Movies,Web
U0178,2023-12-04,5.0,Movies,Mobile
U0178,2023-11-30,2.2,Movies,TV
U0178,2023-10-25,3.8,Movies,Mobile
U0178,2023-11-24,3.5,Movies,Web
U0179,2023-06-18,4.0,Movies,Mobile
U0179,2023-07-01,4.6,Series,Mobile
U0179,2023-04-15,4.3,Movies,Web
U0179,2023-07-09,1.3,Movies,Web
U0179,2023-06-16,4.5,Series,TV
U0179,2023-05-08,1.5,Series,Web
U0179,2023-07-13,1.8,Series,Mobile
U0179,2023-07-18,4.6,Series,TV
U0179,2023-05-05,2.6,Series,Mobile
U0179,2023-04-13,2.5,Movies,TV
U0180,2023-11-15,3.8,Series,TV
U0180,2023-11-03,4.8,Series,Web
U0180,2023-09-13,4.4,Movies,TV
U0180,2023-09-05,0.9,Movies,Web
U0180,2023-09-03,3.6,Series,Mobile
U0180,2023-11-25,3.4,Movies,Mobile
U0180,2023-12-17,1.2,Series,Web
U0180,2023-11-21,4.6,Series,TV
U0180,2023-10-09,3.1,Series,Web
U0180,2023-10-15,3.2,Series,TV
U0181,2023-03-22,4.3,Movies,Web
U0181,2023-03-22,0.7,Series,Web
U0181,2023-04-18,1.0,Series,TV
U0181,2023-03-16,0.8,Movies,TV
U0181,2023-03-09,4.5,Series,Web
U0181,2023-04-01,2.0,Series,TV
U0181,2023-04-22,2.1,Series,TV
U0181,2023-04-25,1.2,Series,TV
U0181,2023-04-05,2.8,Movies,TV
U0181,2023-04-24,2.7,Movies,Web
U0182,2023-04-09,0.8,Series,Mobile
U0182,2023-04-30,4.5,Series,Web
U0182,2023-02-15,4.2,Movies,Web
U0182,2023-03-03,4.1,Series,Mobile
U0182,2023-01-15,3.7,Movies,Mobile
U0182,2023-03-21,3.7,Series,TV
U0182,2023-02-13,3.4,Series,Web
U0182,2023-01-10,3.8,Series,Mobile
U0182,2023-03-13,1.8,Movies,TV
U0182,2023-02-02,2.1,Series,TV
U0183,2023-10-06,0.6,Movies,TV
U0183,2023-10-02,3.6,Series,TV
U0183,2023-07-25,2.4,Series,Web
U0183,2023-09-24,4.0,Series,Mobile
U0183,2023-10-26,2.0,Movies,TV
U0183,2023-09-19,2.9,Movies,TV
U0183,2023-11-06,2.8,Movies,TV
U0183,2023-07-19,3.9,Series,TV
U0183,2023-08-07,1.8,Movies,Mobile
U0183,2023-07-10,0.7,Movies,Mobile
U0184,2023-06-19,1.3,Series,Mobile
U0184,2023-09-24,3.3,Movies,TV
U0184,2023-09-28,3.8,Movies,Mobile
U0184,2023-07-16,4.0,Series,Web
U0184,2023-08-30,1.3,Series,Web
U0184,2023-08-15,1.9,Series,Web
U0184,2023-08-20,3.1,Movies,Web
U0184,2023-09-16,4.5,Movies,TV
U0184,2023-07-05,4.5,Series,Mobile
U0184,2023-07-29,4.7,Movies,TV
U0185,2023-02-18,2.6,Series,TV
U0185,2023-04-27,3.6,Movies,Web
U0185,2023-02-13,1.7,Movies,Web
U0185,2023-03-26,5.0,Movies,TV
U0185,2023-04-19,0.7,Series,Mobile
U0185,2023-04-05,2.1,Movies,Mobile
U0185,2023-03-17,4.1,Series,Web
U0185,2023-04-01,3.0,Series,Web
U0185,2023-01-12,2.7,Series,Mobile
U0185,2023-04-13,4.3,Series,Web
U0186,2023-06-10,2.0,Movies,TV
U0186,2023-08-15,1.6,Movies,TV
U0186,2023-06-11,3.1,Movies,Web
U0186,2023-07-22,4.8,Movies,TV
U0186,2023-05-15,3.6,Movies,Mobile
U0186,2023-06-23,2.4,Movies,TV
U0186,2023-07-04,0.7,Series,TV
U0186,2023-05-07,1.3,Movies,Web
U0186,2023-05-20,3.9,Series,Mobile
U0186,2023-07-20,4.7,Series,Mobile
U0187,2023-06-23,0.9,Series,TV
U0187,2023-07-30,3.7,Movies,TV
U0187,2023-07-06,2.9,Movies,Mobile
U0187,2023-05-24,1.3,Series,TV
U0187,2023-07-30,0.5,Series,Web
U0187,2023-08-14,2.0,Movies,TV
U0187,2023-08-19,3.4,Movies,Mobile
U0187,2023-08-09,2.8,Movies,TV
U0187,2023-06-04,3.5,Movies,Web
U0187,2023-05-30,1.2,Series,TV
U0188,2023-09-11,1.1,Movies,Mobile
U0188,2023-09-05,1.9,Series,Web
U0188,2023-07-04,2.2,Movies,Web
U0188,2023-08-07,1.3,Movies,Web
U0188,2023-09-18,0.6,Series,Web
U0188,2023-07-14,3.5,Movies,Web
U0188,2023-08-17,3.6,Movies,Web
U0188,2023-09-15,4.5,Series,Web
U0188,2023-07-10,1.6,Series,TV
U0188,2023-08-02,3.5,Movies,Web
U0189,2023-09-26,3.2,Movies,TV
U0189,2023-10-17,1.4,Movies,Mobile
U0189,2023-08-11,0.9,Series,Web
U0189,2023-08-09,2.3,Movies,Mobile
U0189,2023-09-25,4.4,Series,Mobile
U0189,2023-10-06,3.3,Series,Mobile
U0189,2023-08-28,4.0,Movies,Mobile
U0189,2023-11-19,1.0,Series,Mobile
